task,date,start_time,end_time,id,duration,notes,tags,calibration_success,calibration_time,calibration_params,whisper_start,whisper_end,calib_time,reading,medium,material,mode,age,split,device
2,10-01,1727800343,1727800523,524626130266592,180.202035675,"The medicine bottle label described the ingredients, manufacturing, and certification info for the pills inside.","[('How did you read the object?', ['Held in Hand']), ('What object did you read from? (choose the closest)', ['Nutrition label'])]",True,190507660438,"[0.99849672092243, 1.019630889395, 0.99398108775817, -0.0099563488549701, 0.069342618978881, 0.022937953256006]",64.241,178.874,56.22743800000171,True,Object,Nutrition label,Read out loud,36-40,test,
2,10-01,1727813126,1727813308,1064443885688959,181.77625598699888,"Description of mouth wash and use. Helps prevent gum disease and recommended twice a day, but not a replacement for flossing and brushing. ","[('How did you read the object?', ['Held in Hand']), ('What object did you read from? (choose the closest)', ['Product label'])]",True,21911045182,"[1.0012760640944, 0.98901033883487, 0.97866073211133, 0.029882447106705, 0.01795504776628, 0.036402043732336]",70.612,180.32,62.625182000003406,True,Object,Product label,Read out loud,25-30,test,
2,10-01,1727819801,1727819941,552212867185010,139.94423688799998,How to write a story summary ,"[('How did you read the object?', ['Vertical Surface']), ('What object did you read from? (choose the closest)', ['Signage'])]",True,670338182,"[0.99422552208198, 0.99887925936548, 0.99298026369991, -0.040435478474351, 0.028395452595864, 0.019091655824293]",71.918,139.02,63.91918199999998,True,Object,Signage,Read out loud,36-40,test,
2,10-02,1727886514,1727886701,510885498471316,186.71808079999755,Difference between facts and opinion regarding dogs being the best pets.,"[('How did you read the object?', ['Vertical Surface']), ('What object did you read from? (choose the closest)', ['Poster'])]",True,203303228262,"[0.99342552373064, 0.92069178360838, 0.96575787138976, -0.022504690524543, 0.056818911626748, 0.034767897419359]",73.587,185.2,59.7422619999852,True,Object,Poster,Read out loud,31-35,test,
2,10-02,1727897494,1727897640,1066196985510928,145.38803567500145,This was about pie stands for ,"[('How did you read the object?', ['Vertical Surface']), ('What object did you read from? (choose the closest)', ['Poster'])]",True,18798912909,"[0.95643190619828, 0.96229162803944, 0.99642636577105, 0.033069030196468, 0.025026774670233, 0.014968179350542]",76.647,143.711,68.4329089999992,True,Object,Poster,Read out loud,25-30,test,
2,10-02,1727905875,1727906011,1050286206643880,135.21392931300215,What an author provides ,"[('How did you read the object?', ['Vertical Surface']), ('What object did you read from? (choose the closest)', ['Poster'])]",True,38180056143,"[0.98989038325331, 1.002574954849, 0.99159740825913, -0.051620846045552, 0.033663955779197, 0.080874274250581]",82.982,134.349,77.63414300000295,True,Object,Poster,Read out loud,31-35,test,
2,10-03,1727972457,1727972633,887662772887446,175.43369818700012,Ingredients and use of hand sanitizer. ,"[('How did you read the object?', ['Held in Hand']), ('What object did you read from? (choose the closest)', ['Product label'])]",False,11858279970,"[0.99250229581867, 1.0021354983313, 0.93422076198328, 0.080950187854444, 0.056350930729438, 0.15139527736576]",61.681,166.021,54.7189699999999,True,Object,Product label,Read out loud,25-30,test,
2,10-03,1727985510,1727985679,412158068588570,168.30027947499184,The comparison and difference between cats and dogs,"[('How did you read the object?', ['Vertical Surface']), ('What object did you read from? (choose the closest)', ['Poster'])]",True,241486026019,"[0.9975969344915, 0.98199524302264, 0.998286225622, 0.069255078021467, -0.047307569981922, 0.0014255291899732]",83.456,166.886,70.60101900002337,True,Object,Poster,Read out loud,31-35,test,
3,09-12,1726159053,1726159352,529917822863429,298.3630651000001,Read from galervers travels. How political offices are determined by the little people ,[],True,993761895,"[0.99927000150699, 1.043877057102, 1.0290844486961, 0.034251433958897, 0.025482060998457, 0.057982492194991]",65.679,296.246,57.32089499999995,True,Print,Book,Engaged reading,31-35,train,
3,09-12,1726172861,1726173158,914689837166997,296.7827085249992,The Call of The Wild by Jack London,[],True,12787821389,"[1.0076849065359, 1.0175219787775, 1.0506727376039, 0.06724142011519, -0.027493516870026, 0.035729575309061]",68.368,295.596,60.31038900000021,True,Print,Book,Engaged reading,31-35,train,
3,09-13,1726244217,1726244521,828612652466290,304.15858998699696,Reading about an underwater sea creatire adventure ,[],True,19378700460,"[1.0256954900224, 0.95649769402937, 1.1024713590913, 0.0031854762939093, 0.044057597178964, 0.067590749951289]",80.015,301.643,74.30745999999999,True,Print,Book,Engaged reading,46-50,train,
3,09-13,1726262304,1726262601,873525734739535,296.5793612250018,A book about a Jewish boxer ,[],True,30486729806,"[0.9685773071048, 0.98321911801759, 1.0087042517331, 0.028159102484318, 0.076787087320296, -0.031076059193363]",72.023,294.796,67.3058060000003,True,Print,Book,Engaged reading,25-30,train,
3,09-16,1726504903,1726505197,924464419522906,293.844976313,Family agitation and father advice to his children against environmental issues. ,[],True,1533765831,"[0.99931371644267, 1.0172099391999, 0.9889935526569, 0.010950895185406, 0.016106944128837, -0.0067163099023479]",68.835,291.807,61.344830999999886,True,Print,Book,Engaged reading,31-35,train,
3,09-16,1726517671,1726517964,443816085339207,292.46123021200015,The author analyzed how people perceived stories in the Bible and how it affected the Christian lifestyle. ,[],True,1077096054,"[0.98830845087177, 0.97993608905196, 1.0000990737586, 0.052621974226769, -0.043739154917125, 0.0087168823852917]",11.338,291.077,51.64605400000005,True,Print,Book,Engaged reading,31-35,train,
3,09-16,1726524614,1726524908,1200968227783665,293.520916663,I read something about going to a hamlet,[],False,1762068507,"[0.96982474551839, 1.05573811862, 1.1888314867551, -0.065444851354788, 0.17785326956748, 0.064937614908453]",85.347,291.607,76.58750699999996,True,Print,Book,Engaged reading,46-50,train,
3,09-17,1726591373,1726591619,434965659033430,245.4155121620001,Read about translating between English  and Latin in different times like Elizabeth times.,[],False,1202169633,"[1.0685175188626, 0.96783962755002, 0.90645146705588, -0.11523448212417, 0.13022576919193, -0.0083654317815893]",78.336,242.359,70.73163299999987,True,Print,Book,Engaged reading,46-50,train,
3,09-17,1726615245,1726615499,822779456727800,253.24850698799943,People fighting with swords in ancient times,[],True,5405208708,"[1.0267756884786, 0.92018455885807, 0.8085562679572, -0.065828084975317, 0.018076272221135, -0.03171564924302]",79.139,250.754,72.66770799999995,True,Print,Book,Engaged reading,25-30,train,
3,09-18,1726677985,1726678299,532442466188572,313.72649851200003,Introduction to a book,[],False,721054359,"[1.0050234878763, 0.99048598566683, 0.9941359697848, -0.10824795535101, 0.13880501926516, 0.038879367427118]",68.863,312.314,63.61935900000003,True,Print,Book,Engaged reading,25-30,train,
3,09-18,1726692009,1726692308,3907291019595745,299.0709347129996,Assigning tasks through Microsoft application,[],False,7901201139,[],77.516,297.42,68.72413899999992,True,Print,Book,Engaged reading,18-24,train,
3,09-18,1726698984,1726699279,555017346952720,294.30011997500014,Reading content page of step by step Microsoft project 2003,[],False,1615430795,"[1.1056521357597, 0.98045869158934, 0.81132747167793, -0.11323766407803, 0.13582632266062, -0.061602509505429]",111.069,291.961,103.93379499999992,True,Print,Book,Engaged reading,41-45,train,
3,09-19,1726777507,1726777795,1030888098529620,287.7623205629998,The reading is about a man writing a letter to his sister,[],False,6725222849,"[0.7643465390677, 1.0696064617546, 1.0009325161146, 0.070937160027133, -0.14761431501727, -0.010859179933044]",72.743,286.013,62.80184899999949,True,Print,Book,Engaged reading,25-30,train,
3,09-19,1726783497,1726783800,427162839913744,302.028418398,Frankenstein by Mary Shelly,[],True,963780502,"[1.0001322668168, 1.000063857469, 1.0008485905758, -0.0019969722233311, 0.009119690545426, 0.0009714312717313]",54.293,300.429,49.37550199999998,True,Print,Book,Engaged reading,31-35,train,
3,09-20,1726850750,1726851034,1061584598894330,283.5315500249999,Hawthorne background and life ,[],True,1248367556,"[1.0506379954148, 0.94741081184284, 0.98298578462811, -0.017942638512498, 0.017695386908971, -0.083414918283484]",65.553,282.253,58.91755599999988,True,Print,Book,Engaged reading,41-45,train,
3,09-20,1726863231,1726863524,1232530644418866,293.2201188870022,Read The Wizard of Oz quietly,[],True,40280541571,"[1.0126346658804, 0.99266336623312, 0.99633376408972, -0.061970052118306, 0.051356678870751, -0.054721825280878]",62.075,292.045,51.10457100000349,True,Print,Book,Engaged reading,31-35,train,
3,09-20,1726871089,1726871365,944743927396623,275.586879575,A story of book ,[],True,973857315,"[0.98521412704315, 1.0019394067806, 1.0028660950331, 0.060391916127737, 0.00074742051557179, -0.032871721435797]",60.581,273.888,54.43831499999999,True,Print,Book,Engaged reading,18-24,train,
3,09-23,1727108875,1727109121,487834320910017,246.37262222499703,Fiction about about life in mexico,[],True,64902169706,"[1.0100594124297, 1.069056070855, 1.0569573126528, -0.020509508148852, 0.050991241965361, -0.03819884298502]",56.809,245.037,50.77270600000338,True,Print,Book,Engaged reading,41-45,train,
3,09-23,1727125755,1727126004,1046121776973331,248.8374132250001,How to take a multiple choice test and use strategy to choose correct answers. ,[],False,4991744873,"[1.0164447409867, 0.98017195426652, 0.98969308523915, -0.048418527602289, 0.082113660444143, 0.1422857570995]",90.676,247.65,81.26287299999967,True,Print,Book,Engaged reading,36-40,train,
3,09-23,1727132497,1727132745,1521300828496439,247.43879298699903,Ap economics exam,[],True,25925046936,"[0.99252283906046, 1.0147026676146, 1.004329705404, 0.014036122280303, 0.030958032973344, 0.0050368879173423]",101.895,246.022,93.61193599999751,True,Print,Book,Engaged reading,25-30,train,
3,09-24,1727196267,1727196560,2184484968583253,292.6786840249988,What I read was a story about black slave talking about how he handled and invested his money that he worked for.,[],True,8830240236,"[0.88006186165345, 0.9389731143605, 0.9576764088121, -0.010610027504716, 0.033394640912058, 0.067127122842883]",66.177,291.07,56.844235999999,True,Print,Book,Engaged reading,41-45,train,
3,09-24,1727209429,1727209733,934082005224119,303.49185973800013,"Read about the adventure of a boy, what happened to him when he was about to fall asleep ",[],True,3237253299,"[0.97097291726927, 0.92740644170073, 0.91492088955721, -0.059834565709571, 0.051302673599338, -0.0078570989753852]",62.348,301.28,57.8662989999998,True,Print,Book,Engaged reading,18-24,train,
3,09-25,1727282171,1727282479,1261945754737804,307.5470905379916,"A collection of poems about the beginning stages of loves, uncertainty, and attraction.",[],True,94206786021,"[0.94377917224305, 0.95484391180234, 0.94236084874711, 0.041815238452085, 0.019607976390626, -0.0085350810333549]",59.92,306.492,54.33602100001008,True,Print,Book,Engaged reading,36-40,train,
3,09-25,1727304512,1727304798,505824712410980,285.27423157500743,Read a fantasy Game detailing special traits and attack rules of player characters ,[],True,101235060897,"[0.99963179647787, 1.0045959385077, 0.98872661723434, -0.00062189490101445, 0.075073961579957, 0.027647822643388]",60.399,283.928,53.47989699999744,True,Print,Book,Engaged reading,36-40,train,
3,09-26,1727374310,1727374605,1059310805570260,293.64054467500137,Two bats arrived at the castle and was trying to find a map of other areas,[],True,14738389781,"[0.98218532411478, 0.99349071976517, 1.0134863423332, 0.040620532499099, 0.020565676279146, 0.022489977627017]",66.401,292.173,62.90478099999928,True,Print,Book,Engaged reading,18-24,val,
3,09-26,1727382344,1727382639,892432215816238,294.3996880880004,First page chapter one of great gatsby.,[],False,20425684719,[],67.118,292.915,62.24371900000188,True,Print,Book,Engaged reading,36-40,val,
3,09-26,1727387925,1727388219,834232658695910,292.94924503800576,It's about two people who have fallen in love ,[],True,119924266227,"[1.0042745273422, 0.88308354859891, 1.1662751442695, 0.043796404187026, 0.0029057471410969, 0.012007241064455]",75.95,291.219,67.83322699999553,True,Print,Book,Engaged reading,41-45,val,
3,09-27,1727454877,1727455168,1234253087888486,290.8250173999986,"Ari is arguing with his mom to go outside. They have a compromise and his mom allows ari's friend, Dante, to come over.",[],True,132848258517,"[1.0026520960904, 1.0045906040943, 0.99854339176907, -0.0051756113075691, 0.073097656897735, 0.0060395248819857]",73.781,289.22,65.81751700001769,True,Print,Book,Engaged reading,36-40,val,
3,09-27,1727466604,1727466900,525020220149871,295.376860512999,Resd book to myself,[],True,21986420729,"[0.99209118885332, 0.99024789999891, 0.98878033828962, 0.014951282027254, 0.056244315763714, 0.041553687726249]",89.046,293.855,81.9787290000022,True,Print,Book,Engaged reading,36-40,val,
3,09-27,1727474747,1727475024,1189306005691206,276.5049261880049,Description of women's after war ,[],True,141943589345,"[1.0032504967156, 0.97478347843491, 0.92885781078891, -0.04963478515803, 0.064940005930595, -0.0033931352775518]",72.403,274.735,90.08434499998113,True,Print,Book,Engaged reading,36-40,val,
